,num_people,generic_name,event_type,event_location,manufacturer,source,specialty,adverse_event_flag,date_manufacturer_received,date_of_event,date_received,date_report,class,regulation_number
2851,1,"SYSTEM, PERITONEAL, AUTOMATIC DELIVERY",Malfunction,,BAXTER,Manufacturer report,"Gastroenterology, Urology",N,20150602,20150429,20150528,20150515,2,876.5630
2852,1,"DEVICE, URINE FLOW RATE MEASURING, NON-ELECTRICAL, DISPOSABLE",Malfunction,I,UNOMEDICAL LTD,Manufacturer report,"Gastroenterology, Urology",Y,20140227,20121019,20151015,20140227,2,876.1800
2853,1,TOTAL HIP IMPLANT,Injury,,"DEPUY  INTERNATIONAL , LTD.",Manufacturer report,Orthopedic,Y,20120828,NA,20120926,20120828,3,888.3330
2854,1,MDS,Malfunction,,DEXCOM INC,Manufacturer report,Unknown,N,20141217,20141217,20150112,20141217,3,
2855,1,"PUMP, INFUSION",Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20110715,20110715,20110809,20110715,2,880.5725
2856,1,INSULIN INFUSION PUMP,Malfunction,I,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20140916,NA,20140926,20140916,2,880.5725
2857,1,POWERED LASER SURGICAL INSTRUMENT,Malfunction,,AMERICAN MEDICAL SYSTEMS,Manufacturer report,"General, Plastic Surgery",N,20140922,20140829,20140830,20140829,2,878.4810
2858,1,BLOOD GLUCOSE TEST STRIPS,Malfunction,,BAYER,Manufacturer report,Clinical Chemistry,N,20150501,20150401,20150429,20150410,2,862.1345
2859,1,CONVENIENCE KIT,Malfunction,,ALCON - BELGIUM / S.A. - ALCON-COUVREUR N.V.,Manufacturer report,Ophthalmic,N,20130416,NA,20130515,20130416,1,886.4360
2860,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,I,"ST. JUDE MEDICAL, INC.(CRM-SUNNYVALE)",Manufacturer report,Unknown,N,20151014,20151014,20160108,20151014,3,
2861,1,,Malfunction,,COCHLEAR LTD,Manufacturer report,Unknown,N,NA,20081201,20090107,20081209,3,
2862,1,,Malfunction,,"MEDELA, INC",Manufacturer report,Obstetrics/Gynecology,N,20110420,20110414,20110518,20110420,2,884.5160
2863,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,I,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20151111,20151111,20151201,20151111,3,
2864,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20140721,20140709,20140808,20140709,3,
2865,1,SCS IPG,Injury,,ST JUDE MED - NEUROMODULATION,Manufacturer report,Neurology,Y,20140220,20140220,20140312,20140220,2,882.5880
2866,1,DEFIBRILLATOR,Malfunction,,ZOLL,Manufacturer report,Cardiovascular,N,20050826,NA,20050923,20050826,3,870.5310
2867,1,"DEFIBRILLATOR, AUTOMATIC IMPLANTABLE CARDIOVERTER",Malfunction,,MPRI,Manufacturer report,Unknown,N,20141106,20141106,20150209,20141106,3,
2868,1,VASCULAR CLAMP,Malfunction,HOSPITAL,GUIDANT,Manufacturer report,Cardiovascular,N,20031023,20031017,20031119,20031023,2,870.4450
2869,1,"SYSTEM, ENDOVASCULAR GRAFT, AORTIC ANEURYSM TREATMENT",Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20120406,20120221,20120329,20120406,3,
2870,1,"SET, ADMINISTRATION, FOR PERITONEAL DIALYSIS, DISPOSABLE",Injury,,BAXTER,Manufacturer report,"Gastroenterology, Urology",Y,20141016,20140929,20141027,20140930,2,876.5630
2871,1,GLUCOSE MONITORING SYS/KIT,Malfunction,,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20140312,NA,20140321,20140312,2,862.1345
2872,1,,Injury,OTHER,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,Y,20110413,20110412,20110506,20110413,3,
2873,1,"STIMULATOR, SPINAL-CORD, TOTALLY IMPLANTED FOR PAIN RELIEF",Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20141223,NA,20141229,20141223,3,
2874,1,INSULIN INFUSION SET,Injury,NOT APPLICABLE,DISETRONIC MEDICAL SYSEMS,Manufacturer report,General Hospital,Y,20070226,20070101,20070306,20070226,2,880.5440
2875,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20141104,20141023,20141124,20141025,3,
2876,1,"CATHETER, BILIARY, DIAGNOSTIC",Malfunction,I,BOSTON SCIENTIFIC,Manufacturer report,"Gastroenterology, Urology",N,20160104,20151228,20160128,20160104,2,876.5010
2877,1,MENISCAL IMPLANT (L) KNEE,Malfunction,HOSPITAL,MUSCULOSKELETAL TRANSPLANT FOUNDATION,Voluntary report,NA,N,NA,20020919,20021007,20020930,NA,NA
2878,1,COCHLEAR IMPLANT,Malfunction,,ADVANCED BIONICS LLC,Manufacturer report,Unknown,N,20080417,20080417,20080514,20080417,3,
2879,1,VAXCEL P.I.C. CATHETER,Injury,HOSPITAL,BOSTON SCIENTIFIC,User Facility report,General Hospital,Y,NA,20000308,20000412,20000309,2,880.5200
2880,1,868.5440,Malfunction,,INVACARE REHABILITATION EQUIP,Manufacturer report,Anesthesiology,N,20140905,NA,20140925,20140905,2,868.5440
2881,1,,Injury,,TUTOGEN MEDICAL GMBH,Manufacturer report,"General, Plastic Surgery",Y,20150213,20150211,20150312,20150312,2,878.3300
2882,1,IMPLANTABLE TACHY LEAD,Injury,HOSPITAL,MEDTRONIC,Manufacturer report,Unknown,Y,20110929,NA,20111214,NA,3,
2883,1,AC POWERED HOSPITAL BED,Malfunction,,HILL-ROM PLUVIGNER,Manufacturer report,General Hospital,N,20100129,20100129,20100225,20100129,2,880.5100
2884,1,OZO,Injury,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,Y,20141027,20141027,20141124,20141027,3,
2885,1,"STENT, ILIAC",Injury,,BOSTON SCIENTIFIC,Manufacturer report,Unknown,Y,20110906,20110712,20110816,20110721,3,
2886,1,AC POWERED ADJUSTABLE HOSPITAL BED,Malfunction,,HILL-ROM RITTER,Manufacturer report,General Hospital,N,20090421,20090421,20090515,20090421,2,880.5100
2887,1,"DEFIBRILLATOR, AUTOMATIC IMPLANTABLE CARDIOVERTER",Injury,,IPG MFG SWITZERLAND,Manufacturer report,Unknown,Y,20130322,20130322,20130607,20130322,3,
2888,1,INSULIN INFUSION PUMP,Injury,,MEDTRONIC,Manufacturer report,General Hospital,Y,20121117,20121117,20121212,20121117,2,880.5725
2889,1,HALF LENGTH SAFETY SLIDES,Malfunction,NURSING HOME,HILLROM,User Facility report,General Hospital,N,NA,19920307,19920327,19920318,1,880.5120
2890,1,,Malfunction,,DEPUY SYNTHES,Manufacturer report,Neurology,N,20110325,20110307,20131209,20110325,2,882.4360
2891,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20050808,20050801,20050826,20050808,2,880.5725
2892,1,"STIMULATOR, SPINAL-CORD, TOTALLY IMPLANTED FOR PAIN RELIEF",Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20140217,NA,20131118,20140217,3,
2893,1,PACER LEAD,Injury,,BIOTRONIK SE & CO KG,Manufacturer report,Unknown,Y,20121004,20120905,20121022,20121004,3,
2894,1,ENDOSCOPIC SURGICAL INSTRUMENT,Malfunction,,"AESCULAP, INC.",Manufacturer report,"General, Plastic Surgery",N,20060822,20060804,20060921,20060920,1,878.4800
2895,1,"MESH, SURGICAL, SYNTHETIC, UROGYNECOLOGIC",Injury,,ETHICON,Manufacturer report,Obstetrics/Gynecology,Y,20140520,NA,20131007,20131001,3,884.5980
2896,1,WEARABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,NO INFORMATION,ZOLL,Manufacturer report,Unknown,N,20150729,20150727,20150810,20150806,3,
2897,1,NA,Injury,HOSPITAL,GUIDANT,Manufacturer report,Cardiovascular,Y,20100504,20100504,20100521,20100521,3,870.3610
2898,1,"SET, ADMINISTRATION, FOR PERITONEAL DIALYSIS, DISPOSABLE",Injury,,BAXTER,Manufacturer report,"Gastroenterology, Urology",Y,20120826,20120701,20120823,20120731,2,876.5630
2899,1,SCS LEAD,Injury,I,ST JUDE MED - NEUROMODULATION,Manufacturer report,Neurology,Y,20151013,20150917,20151008,20151013,2,882.5880
2900,1,INSULIN INFUSION PUMP,Malfunction,,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20140522,NA,20141204,20140522,2,880.5725
2901,1,UNK - PRODUCT UNSPECIFIED,Injury,,"COOK BIOTECH, INC.",Manufacturer report,"General, Plastic Surgery",Y,20130715,NA,20130809,20130807,2,878.3300
2902,1,PATIENT MONITORING INSTRUMENT,Malfunction,HOSPITAL,MEDTRONIC,Manufacturer report,Cardiovascular,N,20110412,NA,20110616,NA,3,870.3610
2903,1,BLOOD GLUCOSE MONITORING TEST STRIPS - LFR,Malfunction,OTHER,ROCHE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20080320,20080320,20080331,20080331,2,862.1345
2904,1,LNH (MAGNETIC RESONANCE DIAGNOSTIC DEVICE),Injury,HOSPITAL,PHILIPS MEDICAL SYSTEMS,Manufacturer report,Radiology,Y,20100810,20100731,20100823,20100810,2,892.1000
2905,1,TROPONIN I FLEX® REAGENT CARTRIDGE,Malfunction,,SIEMENS HEALTHCARE DIAGNOSTICS,Manufacturer report,Clinical Chemistry,N,20100421,20100420,20100505,20100421,2,862.1215
2906,1,"PUMP, INFUSION",Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20110720,20110611,20110809,20110720,2,880.5725
2907,1,MATRIX SCREW/COARSE PITCH/SELF-TAPPING,Injury,,SYNTHES - MONUMENT,Manufacturer report,Dental,Y,20120425,NA,20120516,20120425,2,872.4760
2908,1,"PUMP, INFUSION, IMPLANTED, PROGRAMMABLE",Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,Y,20130827,20130601,20130918,20130827,3,
2909,1,SCS LEAD,Injury,I,ST JUDE MED - NEUROMODULATION,Manufacturer report,Neurology,Y,20150929,20150908,20151022,20150929,2,882.5870
2910,1,GLUCOSE MONITORING SYS/KIT,Malfunction,I,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20151002,NA,20151010,20151002,2,862.1345
2911,1,GLUCOSE MONITORING SYS/KIT,Malfunction,I,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20151001,NA,20151009,20151001,2,862.1345
2912,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,I,MEDTRONIC,Manufacturer report,Unknown,N,20150723,20150717,20150811,20150717,3,
2913,1,INSULIN INFUSION PUMP,Malfunction,I,ANIMAS CORPORATION,Manufacturer report,General Hospital,N,20150711,NA,20150727,20150711,2,880.5725
2914,1,BLOOD GLUCOSE MONITORING SYSTEM,Malfunction,,ABBOTT DIABETES CARE,Manufacturer report,Clinical Chemistry,N,20051019,20051019,20051110,20051110,2,862.1345
2915,1,TROCAR AND FLEXIBLE CANNULA,Malfunction,HOSPITAL,UNITED STATES SURGICAL,User Facility report,NA,N,NA,20050512,20050513,20050513,NA,NA
2916,1,A/C POWERED HOSPITAL BED,Malfunction,,STRYKER,Manufacturer report,General Hospital,N,20111222,20111222,20120118,20111222,2,880.5100
2917,1,BD TEST STRIPS,Other,OTHER,BECTON DICKINSON,Manufacturer report,Clinical Chemistry,N,20030909,20030909,20031001,20030929,2,862.1345
2918,1,PICTURE ARCHIVING AND COMMUNICATION,Malfunction,,AGFA HEALTHCARE CORP,Manufacturer report,Radiology,N,20141113,20141113,20141212,20141212,2,892.2050
2919,1,,Injury,,BOSTON SCIENTIFIC,Manufacturer report,"Gastroenterology, Urology",Y,20090529,20090529,20090624,20090529,2,876.4500
2920,1,SI-BREAST IMPLANT,Injury,INVALID DATA,BAXTER,Voluntary report,"General, Plastic Surgery",Y,NA,19830212,19950926,NA,3,878.3540
2921,1,PROGRAMMING SOFTWARE,Malfunction,OTHER,CYBERONICS,Manufacturer report,Unknown,N,20111215,20100906,20120109,20111215,3,
2922,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20141117,20141101,20141203,20141117,2,880.5725
2923,1,INFUSION PUMP,Malfunction,I,BAXTER,Manufacturer report,General Hospital,N,20150916,20150901,20151009,20150916,2,880.5725
2924,1,DRUG ELUTING PERMANENT LEFT VENTRICULAR (LV) PACEMAKER ELECTRODE,Injury,HOSPITAL,MEDTRONIC,Manufacturer report,Unknown,Y,20130731,20110712,20111214,NA,3,
2925,1,DEFIBRILLATOR/PACEMAKER,Death,,ZOLL,Manufacturer report,Cardiovascular,Y,20001201,20001129,20001229,20001201,3,870.5310
2926,1,WEARABLE CARDIOVERTER DEFIBRILLATOR,Injury,,ZOLL,Manufacturer report,Unknown,Y,20150304,20150228,20150324,20150304,3,
2927,1,890.5050,Malfunction,,INVAMEX,Manufacturer report,Physical Medicine,N,20140214,NA,20140314,20140214,1,890.5050
2928,1,"STENT, CORONARY, DRUG-ELUTING",Injury,,MEDTRONIC,Manufacturer report,Unknown,Y,20140613,20140419,20140519,20140613,3,
2929,1,TMM4 MULTI-PURPOSE STRETCHER-CHARI,Injury,,TRANSMOTION MEDICAL INC.,Manufacturer report,"General, Plastic Surgery",Y,20141103,20141023,20141120,20141114,1,878.4960
2930,1,"SYSTEM, PERITONEAL, AUTOMATIC DELIVERY",Malfunction,,BAXTER,Manufacturer report,"Gastroenterology, Urology",N,20101109,20100624,20101013,20100921,2,876.5630
2931,1,"UNIT, PHACOFRAGMENTATION",Malfunction,I,ALCON - IRVINE TECHNOLOGY CENTER,Manufacturer report,Ophthalmic,N,20151208,NA,20160104,20160104,2,886.4670
2932,1,"VENTILATOR, CONTINUOUS, FACILITY USE",Malfunction,,"RESPIRONICS CALIFORNIA, INC",Manufacturer report,Anesthesiology,N,20111123,20111123,20120621,20111123,2,868.5895
2933,1,INSULIN PUMP,Malfunction,,TANDEM DIABETES CARE,Manufacturer report,General Hospital,N,20140530,20140530,20140627,20140530,2,880.5725
2934,1,,Malfunction,,ATRIUM MEDICAL CORP.,Manufacturer report,General Hospital,N,20130913,20130911,20131009,20130913,2,880.6740
2935,1,HOSPITAL WHEELED STRETCHER,Malfunction,,STRYKER,Manufacturer report,General Hospital,N,20120221,20120221,20120319,20120221,2,880.6910
2936,1,"SYSTEM/DEVICE, PHARMACY COMPOUNDING",Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20120601,20111101,20111130,20111110,2,880.5440
2937,1,890.3790,No answer provided,,MAXHEALTH CORP.,Manufacturer report,Physical Medicine,N,NA,NA,20131017,20131001,1,890.3790
2938,1,GLUCOSE MONITORING SYS/KIT,Malfunction,,"LIFESCAN EUROPE, A DIVISION OF CILAG GMBH INTL",Manufacturer report,Clinical Chemistry,N,20150618,NA,20150626,20150618,2,862.1345
2939,1,TOTAL KNEE REPLACEMENT SYSTEM,Injury,I,"CONFORMIS, INC.",Manufacturer report,Orthopedic,Y,20150819,20150801,20150914,20150914,2,888.3560
2940,1,"CENTRIFUGES (MICRO, ULTRA, REFRIGERATED) FOR CLINICAL USE",Malfunction,I,IRIS INTERNATIONAL,Manufacturer report,Clinical Chemistry,N,20151103,20151103,20151120,20151103,1,862.2050
2941,1,STERRAD EQUIPMENT (MLR),Malfunction,,ADVANCED STERILIZATION PRODUCTS,Manufacturer report,General Hospital,N,20150216,20150216,20150306,20150216,2,880.6860
2942,1,IMPLANTABLE TACHY LEAD,Injury,HOSPITAL,MEDTRONIC,Manufacturer report,Unknown,Y,20120614,20120614,20120814,NA,3,
2943,1,"CANISTER, SUCTION",Malfunction,,BEMIS MFG. CO.,Manufacturer report,General Hospital,N,20050224,20050224,20050315,NA,2,880.6740
2944,1,WEARABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,,ZOLL,Manufacturer report,Unknown,N,20080221,20080221,20080320,20080320,3,
2945,1,AC POWERED HOSPITAL BED,Malfunction,HOSPITAL,HILL-ROM RITTER,Manufacturer report,General Hospital,N,20080818,20080818,20080917,20080818,2,880.5100
2946,1,87NJL,Injury,,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Unknown,Y,20091110,20091110,20091209,20091110,3,
2947,1,"LRK - DEVICE, ANTI-SNORING",Malfunction,,MEDTRONIC,Manufacturer report,Dental,N,20100521,20100513,20120309,20100521,2,872.5570
2948,1,CATHETER,Injury,,"HEARTPORT, INC.",Manufacturer report,Cardiovascular,Y,19970930,19970920,19971030,19970930,2,870.4450
2949,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140516,20140501,20140610,20140516,2,880.5725
2950,1,RETRACTABLE SCREW-IN PACING LEAD,Malfunction,OTHER,OSCOR INC.,Manufacturer report,Cardiovascular,N,20070524,20070511,20070619,20070619,3,870.3680
2951,1,INTRAOCULAR LENS,Malfunction,,STAAR SURGICAL,Manufacturer report,Ophthalmic,N,20140207,20131217,20140303,20140207,3,886.3600
2952,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20140912,20140904,20141004,20140904,3,
2953,1,"GUIDEWIRE, CATHETER",Malfunction,,COVIDIEN,Manufacturer report,Cardiovascular,N,20150617,NA,20150714,20150617,2,870.1330
2954,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20140617,20140617,20140717,20140617,3,
2955,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20141008,20140911,20141010,20140911,3,
2956,1,,Malfunction,,"MEDELA, INC",Manufacturer report,Obstetrics/Gynecology,N,20120717,20120717,20121008,20120717,2,884.5160
2957,1,AMBULATORY INFUSION PUMP,Malfunction,I,CANÈ S.P.A.,Manufacturer report,General Hospital,N,20151104,20151019,20151209,20151106,2,880.5725
2958,1,ENDOSCOPIC ELECTROSURGICAL,Injury,HOSPITAL,"INTUITIVE SURGICAL, INC",Manufacturer report,"Gastroenterology, Urology",Y,20131211,20131211,20140110,20131211,2,876.1500
2959,1,DRUG ELUTING PERMANENT LEFT VENTRICULAR (LV) PACEMAKER ELECTRODE,Death,,MPRI,Manufacturer report,Unknown,Y,20150629,20141108,20150519,20150428,3,
2960,1,CLINICAL CHEMISTRY ANALYZER,Malfunction,,BECKMAN COULTER,Manufacturer report,Clinical Chemistry,N,20090810,20090810,20090904,20090904,2,862.1225
2961,1,PERMANENT PACEMAKER ELECTRODE,Death,HOSPITAL,ST JUDE MEDICAL CARDIAC RHYTHM MANAGEMENT DIVISION,Manufacturer report,Unknown,Y,20121026,20120920,20121121,NA,3,
2962,1,INTRAOCULAR LENS,Injury,I,STAAR SURGICAL,Manufacturer report,Unknown,Y,20150807,20140830,20150311,20150209,3,
2963,1,"CLIP, IMPLANTABLE",Malfunction,,ETHICON,Manufacturer report,"General, Plastic Surgery",N,20110216,20101210,20110208,20110113,2,878.4300
2964,1,ENDOSCOPIC INSTRUMENT,Malfunction,HOSPITAL,"INTUITIVE SURGICAL, INC",Manufacturer report,"Gastroenterology, Urology",N,20140429,20140416,20140528,20140429,2,876.1500
2965,1,BLOOD GLUCOSE TEST STRIPS,Malfunction,,BAYER,Manufacturer report,Clinical Chemistry,N,20090526,20090526,20090612,20090526,2,862.1345
2966,1,,Malfunction,OTHER,ARIZONA DEVICE MANUFACTURING,Manufacturer report,"Gastroenterology, Urology",N,20090127,20081202,20090220,20090127,1,876.1400
2967,1,ENDOVASCULAR GRAFT SYSTEM,Injury,UNKNOWN,GUIDANT,Manufacturer report,Unknown,Y,NA,20000710,20010409,20010314,3,
2968,1,NONE,Malfunction,,,Voluntary report,Orthopedic,N,NA,20080616,20080710,20080710,2,888.3040
2969,1,SUTURE MEDIATED CLOSURE,Injury,,AV-TEMECULA-CT,Manufacturer report,Unknown,Y,20110719,20110525,20110616,20110525,3,
2970,1,INTRA-ARTICULAR HYALURONIC ACID,Other,,GENZYME BIOSURGERY (RIDGEFIELD),Manufacturer report,Unknown,Y,20110120,20100615,20110128,20110120,3,
2971,1,DSQ LEFT VENTRICULAR ASSIST DEVICE,Injury,HOME,THORATEC CORP.,Manufacturer report,Unknown,Y,20140428,20140321,20140528,20140428,3,
2972,1,"PUMP, INFUSION, INSULIN",Other,,INSULET CORPORATION,Manufacturer report,General Hospital,Y,20100719,20100719,20100816,20100719,2,880.5725
2973,1,IMPLANTABLE CARDIOVERTER DEFIBRILLATOR,Malfunction,,GUIDANT,Manufacturer report,Unknown,N,20140710,20140709,20141007,20140710,3,
2974,1,IMPLANTABLE CHF PULSE GENERATOR,Injury,HOSPITAL,GUIDANT,Manufacturer report,Unknown,Y,20090422,20090422,20090807,20090807,3,
2975,1,FLUOROSCOPIC X-RAY,Malfunction,,GE OEC MEDICAL SYSTEMS,Manufacturer report,Radiology,N,20120126,20120126,20120202,20120202,2,892.1650
2976,1,RESPIRATORY VENTILATOR,Malfunction,HOSPITAL,SIEMENS-ELEMA AB LIFE SUPPORT SYSTEMS DIV,Manufacturer report,Anesthesiology,N,20011009,20011008,20011025,20011023,2,868.5895
2977,1,COCHLEAR IMPLANT,Injury,,COCHLEAR LTD,Manufacturer report,Unknown,Y,20050118,NA,20050209,20050209,3,
2978,1,87JDI,Injury,,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Orthopedic,Y,20080619,20080619,20080721,20080619,2,888.3350
2979,1,"PUMP, INFUSION",Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20110825,20110825,20110917,20110825,2,880.5725
2980,1,,Injury,,DAVOL INC,Manufacturer report,"General, Plastic Surgery",Y,20071002,20070326,20071024,20071002,2,878.3300
2981,1,,Injury,,ZIMMER,Manufacturer report,Orthopedic,Y,20120523,NA,20120622,20120523,2,888.3560
2982,1,INSULIN INFUSION PUMP / SENSOR AUGMENTED,Malfunction,I,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20151126,20151125,20151214,20151126,3,
2983,1,"SYSTEM, PERITONEAL, AUTOMATIC DELIVERY",Malfunction,,BAXTER,Manufacturer report,"Gastroenterology, Urology",N,20130618,20130215,20130710,20130618,2,876.5630
2984,1,A/C HOSPITAL BED,Malfunction,,STRYKER,Manufacturer report,General Hospital,N,20120622,20120622,20120720,20120622,2,880.5100
2985,1,"INSTRUMENT, ULTRASONIC SURGICAL",Malfunction,,ETHICON,Manufacturer report,Unknown,N,20150415,20150310,20150324,20150315,U,
2986,1,INTRAOCULAR LENS,Injury,,ALCON RESEARCH LTD/HUNTINGTON,Manufacturer report,Ophthalmic,Y,20101119,20101119,20101217,20101119,3,886.3600
2987,1,TOTAL KNEE REPLACEMENT,Injury,,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Orthopedic,Y,20100219,20100219,20100319,20100219,2,888.3390
2988,1,IV CONTROLLER,Malfunction,,CONMED,Manufacturer report,General Hospital,N,20010926,20010926,20011025,20010926,2,880.5725
2989,1,OXIMETER PROBE,Injury,INVALID DATA,"NELLCOR PURITAN BENNETT, INC.",User Facility report,Cardiovascular,Y,NA,19950123,19950719,19950203,2,870.2700
2990,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20140122,20140101,20140218,20140122,2,880.5725
2991,1,"GENERATOR, OXYGEN, PORTABLE",Malfunction,,INVACARE FLORIDA OPERATIONS,Manufacturer report,Anesthesiology,N,20150105,NA,20150119,20150105,2,868.5440
2992,1,REAGENT RED BLOOD CELLS,Other,INVALID DATA,ORTHO-CLINICAL DIAGNOSTICS,Distributor report,Hematology,Y,NA,20071024,20071214,20071207,2,864.9175
2993,1,ACETABULAR CUP,Injury,,"1818910 DEPUY ORTHOPAEDICS, INC.",Manufacturer report,Orthopedic,Y,20130109,20130109,20130124,20130109,2,888.3358
2994,1,"PULSE GENERATOR, PERMANENT, IMPLANTABLE",Malfunction,NO INFORMATION,MDT PUERTO RICO OPERATIONS CO,Manufacturer report,Unknown,N,20150612,20150612,20150805,20150612,3,
2995,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20061222,20061222,20100826,20061222,2,880.5725
2996,1,"ESU, PENCIL",No answer provided,HOSPITAL,VALLEYLAB,User Facility report,"General, Plastic Surgery",N,NA,20061004,20061127,20061127,2,878.4400
2997,1,"SYSTEM, PERITONEAL, AUTOMATIC DELIVERY",Malfunction,,BAXTER,Manufacturer report,"Gastroenterology, Urology",N,20140116,20131219,20140115,20131219,2,876.5630
2998,1,"STRETCHER, WHEELED",Malfunction,,STRYKER,Manufacturer report,General Hospital,N,20130919,20130919,20131127,20130919,2,880.6910
2999,1,"VENTILATOR, CONTINUOUS, FACILITY USE",Malfunction,,"RESPIRONICS CALIFORNIA, INC",Manufacturer report,Anesthesiology,N,20140218,20140218,20140312,20140218,2,868.5895
3000,1,INFUSION PUMP,Malfunction,,BAXTER,Manufacturer report,General Hospital,N,20141215,20141201,20150108,20141215,2,880.5725
3001,1,VOLUME VENTILATOR,Malfunction,UNKNOWN,"PULMONETIC SYSTEMS, INC.",Manufacturer report,Anesthesiology,N,20060203,NA,20060228,20060228,2,868.5895
